state,action,successor,state_rank,successor_rank,abstract_state,abstract_successor,state_comp_states,successor_comp_states,component_names,is_controllable_action,action_has_index,successor_is_deadlock,successor_is_error,is_uncontrollable_state,is_uncontrollable_successor
17,illegalPosition,17,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 4, 9, 0, 0, 0, 1, 0]","[0, 4, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
18,0.getPos.1.2,19,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 5, 9, 0, 0, 0, 1, 0]","[0, 32, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,true,true
18,illegalPosition,18,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 5, 9, 0, 0, 0, 1, 0]","[0, 5, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
19,illegalPosition,19,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 32, 9, 0, 0, 0, 1, 0]","[0, 32, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
20,0.getPos.1.2,21,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 38, 9, 0, 0, 0, 1, 0]","[0, 69, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,true,true
20,illegalPosition,20,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 38, 9, 0, 0, 0, 1, 0]","[0, 38, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
21,illegalPosition,21,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 69, 9, 0, 0, 0, 1, 0]","[0, 69, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
22,0.getPos.1.2,23,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 71, 9, 0, 0, 0, 1, 0]","[0, 102, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,true,true
22,illegalPosition,22,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 71, 9, 0, 0, 0, 1, 0]","[0, 71, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
23,illegalPosition,23,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 102, 9, 0, 0, 0, 1, 0]","[0, 102, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
24,0.getPos.1.2,25,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 104, 9, 0, 0, 0, 1, 0]","[0, 131, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,true,true
24,illegalPosition,24,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 104, 9, 0, 0, 0, 1, 0]","[0, 104, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
25,1.getPos.2.2,26,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 131, 9, 0, 0, 0, 1, 0]","[0, 132, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,true,true
25,illegalPosition,25,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 131, 9, 0, 0, 0, 1, 0]","[0, 131, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
26,illegalPosition,26,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[0, 132, 9, 0, 0, 0, 1, 0]","[0, 132, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",false,false,false,false,true,true
27,0.getPos.1.1,28,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 38, 0, 0, 0, 0, 0, 0]","[0, 70, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,true,false,false,false
29,0.getPos.1.1,30,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 71, 0, 0, 0, 0, 0, 0]","[0, 103, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,true,false,false,false
31,0.getPos.1.1,32,"[[assume:1, value:53]]","[[assume:1, value:52]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 104, 0, 0, 0, 0, 0, 0]","[0, 134, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
32,0.setPos.2.1,33,"[[assume:1, value:52]]","[[assume:1, value:51]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Dispatcher, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 134, 0, 0, 0, 0, 0, 0]","[0, 0, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
33,startSafeCheck,34,"[[assume:1, value:51]]","[[assume:1, value:50]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Dispatcher, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 0, 8, 0, 0, 0, 0, 0]","[0, 1, 8, 0, 1, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
34,0.getPos.2.1,35,"[[assume:1, value:50]]","[[assume:1, value:49]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 1, 8, 0, 1, 0, 0, 0]","[0, 1, 8, 0, 17, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
35,1.getPos.2.2,36,"[[assume:1, value:49]]","[[assume:1, value:48]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 1, 8, 0, 17, 0, 0, 0]","[0, 1, 8, 0, 3, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
36,checkSafeOk,37,"[[assume:1, value:48]]","[[assume:1, value:47]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_LiveChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 1, 8, 0, 3, 0, 0, 0]","[0, 2, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
37,startLiveCheck,38,"[[assume:1, value:47]]","[[assume:1, value:46]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_LiveChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 2, 8, 0, 0, 0, 0, 0]","[0, 3, 8, 1, 0, 1, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
38,1.getPos.2.2,39,"[[assume:1, value:46]]","[[assume:1, value:45]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 3, 8, 1, 0, 1, 0, 0]","[0, 3, 8, 2, 0, 2, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
39,checkLiveDone,40,"[[assume:1, value:45]]","[[assume:1, value:44]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 3, 8, 2, 0, 2, 0, 0]","[0, 4, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
40,left,2943,"[[assume:1, value:44]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 4, 8, 0, 0, 0, 0, 0]","[0, 38, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
40,up,2945,"[[assume:1, value:44]]","[[assume:1, value:63]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 4, 8, 0, 0, 0, 0, 0]","[0, 71, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
40,right,41,"[[assume:1, value:44]]","[[assume:1, value:43]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 4, 8, 0, 0, 0, 0, 0]","[0, 5, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
40,down,2947,"[[assume:1, value:44]]","[[assume:1, value:2949]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 4, 8, 0, 0, 0, 0, 0]","[0, 104, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
41,0.getPos.2.1,42,"[[assume:1, value:43]]","[[assume:1, value:42]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 5, 8, 0, 0, 0, 0, 0]","[0, 19, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
42,1.getPos.2.2,43,"[[assume:1, value:42]]","[[assume:1, value:41]]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Piece-Pos.2.2--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[0, 19, 8, 0, 0, 0, 0, 0]","[0, 20, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
